Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro)
Mercedes,E Class,0.66,Sedan,0.252999252999253,0.025,Diesel,Automatic,0.09519038076152304
Volkswagen,Passat,0.8,Sedan,0.28931728931728934,0.2916666666666667,Diesel,Manual,0.0871743486973948
Mercedes,C Class,0.66,Universal,0.1603991603991604,0.5208333333333334,Diesel,Automatic,0.024549098196392786
Opel,Insignia,0.92,Universal,0.043999043999044,0.25,Petrol,Manual,0.14478957915831664
KIA,Sorento,0.7,Crossover,0.15999915999916,0.4791666666666667,Diesel,Automatic,0.024549098196392786
BMW,5 Series,0.82,Sedan,0.227999227999228,0.3745833333333333,Diesel,Automatic,0.15531062124248496
Mercedes,E Class,0.92,Sedan,0.167999167999168,0.375,Plug-in Hybrid,Automatic,0.2885671342685371
Audi,A6,0.66,Universal,0.411999411999412,0.4791666666666667,Diesel,Automatic,0.03907815631262525
Opel,Astra,0.6,Hatchback,0.21999921999922,0.3333333333333333,Petrol,Automatic,0.027955911823647296
Mercedes,C Class,0.6,Sedan,0.26999926999927,0.4166666666666667,Diesel,Manual,0.04808617234468938
Volkswagen,Passat,0.48,Universal,0.1999991999992,0.375,Petrol,Manual,0.01002004008016032
Hyundai,Getz,0.7,Hatchback,0.145999145999146,0.1875,Metan/Propan,Manual,0.028056112224448898
Hyundai,Tucson,0.9,SUV,0.107999107999108,0.2916666666666667,Petrol,Automatic,0.16332665330661322
Renault,Megane,0.84,Universal,0.17896717896717898,0.2708333333333333,Diesel,Manual,0.06813627254509018
Toyota,Celica,0.44,Coupe,0.01111001111001111,0.2916666666666667,Petrol,Manual,0.028056112224448898
BMW,X6,0.76,SUV,0.1787991787991788,0.5833333333333334,Diesel,Automatic,0.19839679358717435
Mercedes,S Class,0.6,Sedan,0.4047644047644048,0.6295833333333334,Diesel,Automatic,0.027054108216432865
Skoda,Octavia,0.92,Universal,0.19386319386319387,0.2916666666666667,Diesel,Manual,0.14127254509018036
Peugeot,207,0.76,Hatchback,0.160999160999161,0.25,Petrol,Manual,0.033066132264529056
Volvo,XC90,0.8,Crossover,0.5999995999996,0.4583333333333333,Diesel,Automatic,0.10932865731462926
Opel,Vectra,0.38,Sedan,0.23632723632723632,0.0,Petrol,Automatic,0.012024048096192385
Renault,Vel Satis,0.7,Minivan,0.23644923644923646,0.4166666666666667,Diesel,Automatic,0.015531062124248497
Honda,Accord,0.46,Sedan,0.2999992999993,0.375,Metan/Propan,Manual,0.010521042084168337
Dacia,Logan,0.74,Universal,0.5999995999996,0.25,Petrol,Manual,0.014018036072144288
BMW,X5,0.66,SUV,0.2495992495992496,0.5825,Diesel,Automatic,0.13125250501002003
Toyota,Avensis,0.78,Universal,0.186999186999187,0.375,Petrol,Automatic,0.07915831663326653
Mercedes,E Class,0.98,Sedan,0.02288102288102288,0.375,Diesel,Automatic,0.46892785571142287
Skoda,Octavia,0.78,Universal,0.16999916999917,0.20833333333333334,Petrol,Manual,0.05811623246492986
Audi,A6,0.54,Universal,0.414999414999415,0.4583333333333333,Metan/Propan,Manual,0.03807615230460922
Nissan,Micra,0.64,Hatchback,0.18999918999919,0.25,Metan/Propan,Automatic,0.033066132264529056
Ford,Focus,0.62,Universal,0.17999917999918,0.0,Metan/Propan,Automatic,0.021042084168336674
Opel,Vectra,0.38,Sedan,0.32999932999933,0.32916666666666666,Petrol,Automatic,0.012014028056112224
BMW,5 Series,0.66,Sedan,0.313999313999314,0.4166666666666667,Metan/Propan,Manual,0.07314629258517034
Fiat,Fiorino,0.78,Minivan,0.2999992999993,0.25,Metan/Propan,Manual,0.025050100200400802
Opel,Vectra,0.48,Sedan,0.00111000111000111,0.0,Petrol,Manual,0.007715430861723447
Mercedes,C Class,0.74,Sedan,0.282999282999283,0.4166666666666667,Diesel,Automatic,0.09318637274549098
Toyota,Land Cruiser Prado,0.78,Crossover,0.5999995999996,0.5833333333333334,Diesel,Automatic,0.17835671342685372
Skoda,Fabia,0.78,Universal,0.213999213999214,0.20833333333333334,Diesel,Manual,0.047094188376753505
Skoda,Fabia,0.82,Universal,0.16553716553716555,0.20833333333333334,Diesel,Manual,0.059108216432865734
BMW,3 Series,0.7,Sedan,0.35999935999936,0.5829166666666666,Diesel,Manual,0.09018036072144289
Opel,Vectra,0.66,Sedan,0.194999194999195,0.3333333333333333,Petrol,Manual,0.033066132264529056
Nissan,Qashqai,0.9,Crossover,0.141999141999142,0.2916666666666667,Diesel,Automatic,0.12324649298597194
Toyota,Carina,0.42,Hatchback,0.04999904999905,0.2916666666666667,Petrol,Manual,0.01002004008016032
Honda,Civic,0.74,Sedan,0.25999925999926,0.22916666666666666,Hybrid,Automatic,0.04799599198396794
Renault,Megane,0.68,Universal,0.2156842156842157,0.2708333333333333,Diesel,Automatic,0.031062124248496994
Mercedes,E Class,0.66,Universal,0.2999992999993,0.3333333333333333,Metan/Propan,Automatic,0.07314629258517034
Mazda,CX-7,0.72,SUV,0.14064914064914064,0.4375,Petrol,Automatic,0.04799599198396794
Toyota,Prius,0.84,Hatchback,0.24999924999925,0.3333333333333333,Hybrid,Automatic,0.08306613226452905
Fiat,Marea,0.6,Sedan,0.1999991999992,0.0,Petrol,Manual,0.003006012024048096
Nissan,Rogue,0.92,SUV,0.03999903999904,0.375,Hybrid,Automatic,0.19629258517034068
Opel,Meriva,0.68,Minivan,0.5999995999996,0.25,Petrol,Manual,0.013026052104208416
Audi,A5,0.78,Sedan,0.188999188999189,0.375,Petrol,Automatic,0.11523046092184369
Volkswagen,Golf,0.82,Universal,0.07000707000707,0.25,Petrol,Automatic,0.0781563126252505
Toyota,Land Cruiser Prado,0.74,SUV,0.254999254999255,0.5195833333333333,Metan/Propan,Automatic,0.12324649298597194
Volkswagen,Sharan,0.54,Minivan,0.267999267999268,0.375,Petrol,Manual,0.031062124248496994
Skoda,Octavia,0.96,Sedan,0.057999057999057996,0.2916666666666667,Petrol,Manual,0.1482865731462926
Mercedes,Series (W124),0.4,Sedan,0.11111011111011111,0.5,Petrol,Manual,0.013026052104208416
Nissan,Micra,0.68,Coupe,0.196999196999197,0.16625,Petrol,Manual,0.021042084168336674
BMW,7 Series,0.66,Sedan,0.00111000111000111,0.5833333333333334,Diesel,Automatic,0.06412825651302605
Opel,Astra,0.82,Universal,0.193999193999194,0.22916666666666666,Diesel,Manual,0.056112224448897796
Audi,100,0.42,Sedan,0.078999078999079,0.4791666666666667,Diesel,Manual,0.03156312625250501
BMW,3 Series,0.7,Sedan,0.09599909599909599,0.375,Petrol,Automatic,0.0781563126252505
BMW,X5,0.88,Crossover,0.114999114999115,0.5833333333333334,Petrol,Automatic,0.22645290581162325
Toyota,Corolla,0.66,Sedan,0.2978002978002978,0.2425,Diesel,Manual,0.050100200400801605
Volkswagen,Touareg,0.68,Universal,0.27999927999928,0.4791666666666667,Diesel,Automatic,0.08817635270541083
BMW,7 Series,0.7,Sedan,0.257999257999258,0.5833333333333334,Metan/Propan,Automatic,0.0841683366733467
Vaz,2113,0.26,Sedan,0.01999901999902,0.22916666666666666,Metan/Propan,Manual,0.04809619238476954
Toyota,Land Cruiser Prado,0.8,SUV,0.157999157999158,0.5833333333333334,Diesel,Automatic,0.23346693386773548
Audi,Q7,0.72,SUV,0.22345622345622346,0.5833333333333334,Diesel,Automatic,0.1583066132264529
Opel,Vectra,0.38,Sedan,0.253999253999254,0.3333333333333333,Diesel,Manual,0.012024048096192385
Mercedes,V Class,0.58,Minivan,0.37999937999938,0.4166666666666667,Diesel,Automatic,0.023547094188376753
Audi,Q7,0.72,Crossover,0.252999252999253,0.5833333333333334,Diesel,Automatic,0.14829659318637275
Volkswagen,Passat,0.9,Universal,0.20799920799920799,0.0,Diesel,Automatic,0.14829659318637275
Volkswagen,Passat,0.84,Universal,0.231999231999232,0.25,Metan/Propan,Automatic,0.08617234468937876
Honda,CR-V,0.78,SUV,0.294999294999295,0.375,Petrol,Manual,0.09818637274549098
Buick,Altele,0.84,Sedan,0.13999913999914,0.375,Petrol,Automatic,0.11322645290581163
Volkswagen,Passat,0.5,Minivan,0.33025333025333026,0.35333333333333333,Diesel,Manual,0.02905811623246493
Volvo,XC60,0.96,SUV,0.0167990167990168,0.36854166666666666,Petrol,Automatic,0.3526052104208417
Ford,Fusion,0.86,Sedan,0.13999913999914,0.0,Hybrid,Automatic,0.13827655310621242
Renault,Megane,0.8,Universal,0.01999901999902,0.2708333333333333,Diesel,Manual,0.06012024048096192
Opel,Vectra,0.46,Sedan,0.32999932999933,0.3333333333333333,Petrol,Manual,0.013026052104208416
Nissan,Juke,0.88,SUV,0.08999908999909,0.2708333333333333,Diesel,Manual,0.10420841683366733
Mercedes,E Class,0.56,Sedan,0.43999943999944,0.4166666666666667,Diesel,Automatic,0.05661322645290581
KIA,Stinger,1.0,Hatchback,0.024999024999025,0.3745833333333333,Petrol,Automatic,0.17735470941883769
Dacia,Sandero,0.82,Hatchback,0.1092991092991093,0.20833333333333334,Petrol,Manual,0.03507014028056112
Dacia,Logan,0.74,Sedan,0.261999261999262,0.25,Metan/Propan,Manual,0.025050100200400802
Opel,Vectra,0.54,Universal,0.32634132634132634,0.0,Metan/Propan,Manual,0.017034068136272545
Vaz,2109,0.54,Hatchback,0.029999029999029998,0.2708333333333333,Petrol,Manual,0.008016032064128256
Toyota,Auris,0.84,Hatchback,0.177999177999178,0.3333333333333333,Hybrid,Automatic,0.09308617234468938
Skoda,Fabia,0.72,Combi,0.21999921999922,0.25458333333333333,Diesel,Manual,0.03507014028056112
Opel,Astra,0.7,Universal,0.228999228999229,0.35625,Diesel,Manual,0.023547094188376753
Audi,A6,0.58,Universal,0.21999921999922,0.4791666666666667,Diesel,Manual,0.035971943887775554
Volkswagen,Touran,0.72,Minivan,0.245999245999246,0.25,Petrol,Manual,0.047094188376753505
Audi,A4,0.68,Universal,0.2544992544992545,0.3541666666666667,Diesel,Manual,0.030050100200400803
Volkswagen,Jetta,0.68,Sedan,0.12999912999913,0.375,Petrol,Automatic,0.028056112224448898
BMW,7 Series,0.64,Sedan,0.37999937999938,0.5833333333333334,Diesel,Automatic,0.07615230460921844
BMW,X5,0.88,SUV,0.244999244999245,0.4791666666666667,Diesel,Automatic,0.2835671342685371
Hyundai,Santa FE,0.86,Crossover,0.15999915999916,0.4166666666666667,Diesel,Automatic,0.15731462925851702
Ford,Puma,0.56,Coupe,0.268999268999269,0.25,Petrol,Manual,0.015531062124248497
Nissan,Primera,0.64,Sedan,0.187999187999188,0.3333333333333333,Petrol,Manual,0.04308617234468938
Volkswagen,Polo,0.74,Sedan,0.170999170999171,0.25,Diesel,Manual,0.04008016032064128
Nissan,X-Trail,0.64,Crossover,0.184999184999185,0.4166666666666667,Diesel,Manual,0.018036072144288578
Audi,Q7,0.8,SUV,0.1999991999992,0.5833333333333334,Diesel,Automatic,0.24849699398797595
Volkswagen,Passat,0.88,Universal,0.18999918999919,0.375,Diesel,Manual,0.1372745490981964
Skoda,Fabia,0.74,Hatchback,0.281999281999282,0.20833333333333334,Petrol,Manual,0.02904809619238477
Dacia,Logan,0.74,Sedan,0.20699920699920699,0.24791666666666667,Metan/Propan,Manual,0.02004008016032064
Mitsubishi,Lancer,0.74,Sedan,0.14999914999915,0.2916666666666667,Petrol,Automatic,0.03907815631262525
Honda,CR-V,0.64,Crossover,0.22999922999923,0.375,Petrol,Manual,0.061122244488977955
Volkswagen,Passat,0.5,Universal,0.0999990999991,0.3541666666666667,Diesel,Manual,0.023046092184368736
Nissan,X-Trail,0.62,SUV,0.35999935999936,0.4166666666666667,Diesel,Manual,0.045090180360721446
Volvo,S80,0.74,Sedan,0.17999917999918,0.375,Diesel,Manual,0.06312625250501001
Volkswagen,Passat,0.7,Hatchback,0.342999342999343,0.0,Diesel,Automatic,0.02780561122244489
Volkswagen,Touareg,0.74,SUV,0.17999917999918,0.4791666666666667,Diesel,Manual,0.0781563126252505
Mercedes,E Class,0.62,Sedan,0.17999917999918,0.4166666666666667,Diesel,Manual,0.028056112224448898
Mitsubishi,Pajero,0.74,SUV,0.17999917999918,0.5833333333333334,Diesel,Automatic,0.09318637274549098
Opel,Ampera,0.82,Hatchback,0.11151911151911152,0.25,Metan/Propan,Automatic,0.12324649298597194
Opel,Corsa,0.7,Hatchback,0.26999926999927,0.21833333333333332,Diesel,Manual,0.02004008016032064
Fiat,500,0.88,Hatchback,0.051999051999052,0.25,Petrol,Automatic,0.08406813627254509
BMW,7 Series,0.66,Sedan,0.314999314999315,0.5833333333333334,Diesel,Automatic,0.08016032064128256
Volkswagen,Caddy,0.72,Combi,0.298999298999299,0.3541666666666667,Diesel,Manual,0.04659318637274549
Toyota,Corolla Verso,0.68,Universal,0.1999991999992,0.375,Diesel,Manual,0.04308617234468938
Rover,45,0.58,Hatchback,0.167999167999168,0.25,Metan/Propan,Manual,0.013026052104208416
Opel,Meriva,0.76,Hatchback,0.15455915455915456,0.22916666666666666,Diesel,Manual,0.04008016032064128
Volkswagen,Passat,0.62,Universal,0.24999924999925,0.3541666666666667,Diesel,Manual,0.045090180360721446
Toyota,Auris,0.88,Universal,0.16999916999917,0.25,Diesel,Manual,0.08366733466933868
Audi,A4,0.56,Sedan,0.23999923999924,0.3333333333333333,Metan/Propan,Automatic,0.028056112224448898
BMW,X5,0.66,Crossover,0.237999237999238,0.5833333333333334,Diesel,Automatic,0.04308617234468938
Toyota,Land Cruiser Prado,0.82,SUV,0.08999908999909,0.5833333333333334,Diesel,Automatic,0.187374749498998
Audi,A4,0.82,Sedan,0.11999911999912,0.375,Petrol,Automatic,0.0811623246492986
Opel,Astra,0.78,Hatchback,0.15999915999916,0.22916666666666666,Diesel,Manual,0.05811623246492986
Skoda,Superb,0.8,Sedan,0.201999201999202,0.2916666666666667,Diesel,Manual,0.10220440881763528
Nissan,Qashqai,0.94,Crossover,0.036999036999037,0.2708333333333333,Diesel,Manual,0.1748496993987976
Skoda,Fabia,0.68,Sedan,0.221999221999222,0.25,Metan/Propan,Automatic,0.027054108216432865
Volkswagen,Golf,0.88,Hatchback,0.0999990999991,0.3333333333333333,Petrol,Automatic,0.1583066132264529
BMW,3 Series,0.88,Universal,0.16999916999917,0.375,Diesel,Automatic,0.08716432865731463
Toyota,Land Cruiser,0.9,SUV,0.10999910999911,0.8958333333333334,Diesel,Automatic,0.569128256513026
Seat,Toledo,0.42,Sedan,0.12332012332012332,0.2916666666666667,Petrol,Manual,0.006513026052104208
Audi,80,0.44,Sedan,0.325999325999326,0.375,Petrol,Manual,0.01503006012024048
Land Rover,Freelander,0.66,SUV,0.2672132672132672,0.374375,Diesel,Manual,0.052104208416833664
Ford,Sierra,0.4,Sedan,0.35844535844535846,0.375,Petrol,Manual,0.004008016032064128
Skoda,Superb,0.8,Sedan,0.146999146999147,0.36604166666666665,Diesel,Automatic,0.1282565130260521
Mercedes,E Class,0.84,Sedan,0.174999174999175,0.4791666666666667,Diesel,Automatic,0.20340681362725452
Vaz,2101,0.28,Sedan,0.026596026596026594,0.1875,Petrol,Manual,0.008517034068136272
Renault,Talisman,0.92,Universal,0.17999917999918,0.2708333333333333,Diesel,Automatic,0.15130260521042085
Audi,A5,0.84,Sedan,0.192999192999193,0.375,Diesel,Automatic,0.18336673346693386
Opel,Zafira,0.58,Minivan,0.224999224999225,0.375,Diesel,Manual,0.02404809619238477
Toyota,4-Runner,0.4,SUV,0.2999992999993,0.5833333333333334,Petrol,Manual,0.023046092184368736
Mazda,323,0.64,Hatchback,0.252999252999253,0.2916666666666667,Petrol,Manual,0.014028056112224449
BMW,X3,0.7,SUV,0.32295932295932295,0.375,Diesel,Manual,0.0811623246492986
Lexus,Es Series,0.9,Sedan,0.076999076999077,0.47708333333333336,Hybrid,Automatic,0.20831663326653307
BMW,5 Series,0.74,Sedan,0.190999190999191,0.375,Diesel,Automatic,0.09318637274549098
Opel,Corsa,0.78,Sedan,0.2887992887992888,0.22916666666666666,Diesel,Manual,0.04408817635270541
Renault,Grand Scenic,0.78,Sedan,0.073999073999074,0.2916666666666667,Petrol,Manual,0.09118236472945891
Renault,19,0.44,Hatchback,0.00111000111000111,0.25,Petrol,Manual,0.0035571142284569137
BMW,1 Series,0.74,Hatchback,0.2999992999993,0.2916666666666667,Petrol,Manual,0.05511022044088176
BMW,3 Series,0.76,Universal,0.23012323012323013,0.375,Diesel,Automatic,0.06312625250501001
Nissan,Almera Tino,0.66,Microvan,0.34442234442234443,0.4166666666666667,Diesel,Manual,0.02905811623246493
Toyota,Rav 4,0.9,Crossover,0.097999097999098,0.47875,Hybrid,Automatic,0.2013927855711423
Vaz,2109,0.4,Hatchback,0.09599909599909599,0.22916666666666666,Petrol,Manual,0.0035070140280561123
Volkswagen,Passat,0.84,Universal,0.237999237999238,0.375,Diesel,Automatic,0.11022044088176353
Seat,Alhambra,0.64,Minivan,0.3070993070993071,0.375,Metan/Propan,Manual,0.04407815631262525
Honda,Civic,0.48,Coupe,0.313999313999314,0.2708333333333333,Petrol,Manual,0.02004008016032064
BMW,5 Series,0.84,Sedan,0.21999921999922,0.3745833333333333,Diesel,Automatic,0.1533066132264529
Volkswagen,Passat,0.4,Universal,0.1999991999992,0.3333333333333333,Petrol,Manual,0.023046092184368736
Volkswagen,Caddy,0.74,Minivan,0.27999927999928,0.3541666666666667,Diesel,Manual,0.0531062124248497
Toyota,Rav 4,0.8,SUV,0.1999991999992,0.0,Petrol,Automatic,0.12074148296593186
Ford,Transit Connect,0.74,Minivan,0.20799920799920799,0.3333333333333333,Diesel,Manual,0.031062124248496994
Volkswagen,Transporter,0.48,Minivan,0.2999992999993,0.4791666666666667,Petrol,Manual,0.018036072144288578
Volvo,XC60,0.82,SUV,0.1999991999992,0.4583333333333333,Diesel,Automatic,0.1533066132264529
Skoda,Octavia,0.78,Universal,0.24999924999925,0.2916666666666667,Diesel,Automatic,0.06713426853707415
Toyota,Verso-S,0.88,Microvan,0.152999152999153,0.23625,Petrol,Manual,0.08066132264529058
Renault,Grand Scenic,0.82,Universal,0.24999924999925,0.2708333333333333,Diesel,Manual,0.03807615230460922
Volkswagen,Passat,0.74,Sedan,0.24999924999925,0.3541666666666667,Diesel,Manual,0.045090180360721446
BMW,3 Series,0.88,Sedan,0.08999908999909,0.375,Petrol,Automatic,0.13827655310621242
Opel,Corsa,0.48,Hatchback,0.30600930600930604,0.25,Petrol,Manual,0.011022044088176353
Ford,F-150,0.82,Pickup,0.14399914399914399,1.0,Petrol,Automatic,0.13026052104208416
Brilliance,BS6,0.72,Sedan,0.145999145999146,0.4583333333333333,Petrol,Manual,0.01753507014028056
Toyota,Avensis,0.66,Sedan,0.26999926999927,0.3333333333333333,Metan/Propan,Manual,0.04408817635270541
KIA,Rio,0.74,Hatchback,0.181999181999182,0.2708333333333333,Diesel,Manual,0.037575150300601205
Land Rover,Range Rover Evoque,0.62,SUV,0.288999288999289,0.583125,Diesel,Automatic,0.1062124248496994
Vaz,2121niva,0.4,SUV,0.3548953548953549,0.2914583333333333,Petrol,Manual,0.012525050100200401
Vaz,2106,0.38,Coupe,0.022224022224022224,0.2604166666666667,Petrol,Manual,0.07314629258517034
Vaz,2114,0.74,Hatchback,0.110999110999111,0.2916666666666667,Petrol,Manual,0.017034068136272545
Toyota,Rav 4,0.7,Crossover,0.15999915999916,0.4166666666666667,Diesel,Manual,0.034569138276553106
Toyota,Rav 4,0.74,Crossover,0.17999917999918,0.4166666666666667,Diesel,Manual,0.03557114228456914
Mercedes,M Class,0.84,SUV,0.126999126999127,0.4166666666666667,Diesel,Automatic,0.30861723446893785
Dacia,Lodgy,0.84,Minivan,0.184999184999185,0.2627083333333333,Diesel,Manual,0.07014028056112225
Opel,Astra,0.74,Hatchback,0.01999901999902,0.25,Petrol,Manual,0.045090180360721446
Volkswagen,Golf,0.64,Hatchback,0.22999922999923,0.3333333333333333,Metan/Propan,Manual,0.03196392785571142
Skoda,Superb,0.64,Sedan,0.15999915999916,0.5416666666666666,Petrol,Automatic,0.045090180360721446
Volvo,400 Series,0.5,Sedan,0.24999924999925,0.3333333333333333,Metan/Propan,Manual,0.014529058116232466
Mercedes,V Class,0.88,Microvan,0.036999036999037,0.375,Petrol,Automatic,0.20741482965931865
Dacia,Lodgy,0.86,Minivan,0.156999156999157,0.2708333333333333,Diesel,Manual,0.061122244488977955
Volkswagen,Golf,0.32,Hatchback,0.00111000111000111,0.2916666666666667,Petrol,Manual,0.0070140280561122245
Ford,Taurus,0.88,Sedan,0.146999146999147,0.375,Petrol,Automatic,0.12324649298597194
BMW,5 Series,0.68,Sedan,0.28013128013128014,0.4791666666666667,Diesel,Manual,0.08517034068136273
BMW,5 Series,0.6,Universal,0.30001630001630003,0.4166666666666667,Petrol,Manual,0.03807615230460922
Ford,Mondeo,0.68,Universal,0.24999924999925,0.375,Petrol,Automatic,0.03006012024048096
Volkswagen,Sharan,0.5,Minivan,0.32999932999933,0.375,Metan/Propan,Manual,0.02755511022044088
Volkswagen,Golf,0.48,Hatchback,0.2505282505282505,0.2916666666666667,Petrol,Manual,0.014028056112224449
Toyota,Hilux,0.74,Pickup,0.15999915999916,0.4791666666666667,Diesel,Manual,0.12323647294589178
BMW,X5,0.72,SUV,0.11999911999912,0.5833333333333334,Diesel,Automatic,0.11823647294589178
Ford,C-Max,0.92,Minivan,0.0715990715990716,0.3745833333333333,Plug-in Hybrid,Automatic,0.12824649298597193
Volkswagen,Golf,0.36,Coupe,0.24999924999925,0.2916666666666667,Petrol,Manual,0.004258517034068136
Volkswagen,Golf,0.76,Hatchback,0.205999205999206,0.25,Petrol,Automatic,0.06513026052104208
Toyota,Corolla,0.72,Sedan,0.156999156999157,0.25,Diesel,Manual,0.0656312625250501
BMW,5 Series,0.52,Sedan,0.3054003054003054,0.0,Petrol,Manual,0.03507014028056112
Volkswagen,Polo,0.82,Hatchback,0.177999177999178,0.20833333333333334,Diesel,Manual,0.05511022044088176
Peugeot,206,0.68,Hatchback,0.24999924999925,0.2833333333333333,Diesel,Manual,0.03806613226452906
Volkswagen,Transporter,0.4,Universal,0.00111000111000111,0.3541666666666667,Diesel,Manual,0.03006012024048096
Mazda,Xedos,0.48,Sedan,0.354999354999355,0.2916666666666667,Petrol,Manual,0.008016032064128256
Mazda,3,0.72,Hatchback,0.016999016999017,0.25,Petrol,Manual,0.03707414829659319
Audi,Q5,0.92,Crossover,0.01999901999902,0.375,Diesel,Automatic,0.37574148296593185
Honda,Insight,0.78,Hatchback,0.195999195999196,0.22916666666666666,Hybrid,Automatic,0.05811623246492986
Hyundai,Matrix,0.66,Minivan,0.164999164999165,0.2916666666666667,Petrol,Manual,0.027054108216432865
Citroen,Xsara,0.6,Sedan,0.1999991999992,0.25,Petrol,Manual,0.00751503006012024
Toyota,Avensis,0.58,Universal,0.298999298999299,0.3747916666666667,Diesel,Manual,0.027955911823647296
Renault,Grand Scenic,0.82,Minivan,0.166999166999167,0.2708333333333333,Diesel,Manual,0.05811623246492986
BMW,M Models,0.74,Sedan,0.250999250999251,0.5833333333333334,Diesel,Automatic,0.09819639278557114
Lexus,CT Series,0.84,Hatchback,0.186999186999187,0.3333333333333333,Petrol,Automatic,0.10721442885771543
Toyota,Auris,0.86,Universal,0.200999200999201,0.3329166666666667,Hybrid,Automatic,0.09318637274549098
Audi,A4,0.76,Universal,0.168999168999169,0.375,Petrol,Automatic,0.10320641282565131
Renault,Megane,0.7,Universal,0.3014993014993015,0.2627083333333333,Diesel,Manual,0.03206412825651302
BMW,X3,0.72,SUV,0.029999029999029998,0.375,Diesel,Manual,0.04809619238476954
Volkswagen,Golf,0.78,Universal,0.194999194999195,0.20833333333333334,Petrol,Manual,0.06212424849699399
Opel,Vectra,0.66,Universal,0.261999261999262,0.3333333333333333,Metan/Propan,Manual,0.04308617234468938
Toyota,Previa,0.66,Minivan,0.305999305999306,0.375,Diesel,Manual,0.06312625250501001
BMW,5 Series,0.48,Sedan,0.2652862652862653,0.375,Petrol,Automatic,0.024549098196392786
Ford,Focus,0.58,Hatchback,0.17999917999918,0.3333333333333333,Petrol,Manual,0.018036072144288578
Mercedes,E Class,0.64,Sedan,0.29468829468829466,0.5,Petrol,Automatic,0.06812625250501002
Peugeot,Expert,0.78,Minivan,0.187999187999188,0.375,Diesel,Manual,0.06812625250501002
Mazda,CX-3,0.88,Crossover,0.168999168999169,0.2708333333333333,Diesel,Manual,0.1281563126252505
Vaz,2110,0.64,Sedan,0.16985616985616986,0.2916666666666667,Petrol,Manual,0.16332665330661322
Infiniti,QX50,0.94,Crossover,0.0228990228990229,0.375,Petrol,Automatic,0.1628256513026052
BMW,5 Series,0.94,Sedan,0.174999174999175,0.3745833333333333,Diesel,Automatic,0.3486973947895792
Mazda,CX-3,0.88,Crossover,0.155999155999156,0.2708333333333333,Diesel,Automatic,0.13817635270541082
Mercedes,A Class,0.8,Hatchback,0.182999182999183,0.2708333333333333,Petrol,Automatic,0.07304609218436874
Mercedes,S Class,0.56,Sedan,0.316999316999317,0.625,Metan/Propan,Automatic,0.0531062124248497
Volkswagen,Passat,0.42,Universal,0.24999924999925,0.0,Metan/Propan,Manual,0.010521042084168337
Mazda,626,0.54,Sedan,0.01111001111001111,0.375,Petrol,Manual,0.008016032064128256
Toyota,Auris,0.86,Hatchback,0.183999183999184,0.25,Diesel,Manual,0.08115230460921843
Rover,400 Series,0.52,Sedan,0.204999204999205,0.2916666666666667,Petrol,Manual,0.018036072144288578
Mercedes,E Class,0.82,Sedan,0.17999917999918,0.40479166666666666,Diesel,Automatic,0.17334669338677355
Mercedes,Viano,0.8,Minivan,0.195999195999196,0.40479166666666666,Diesel,Automatic,0.15731462925851702
Peugeot,306,0.48,Sedan,0.26999926999927,0.25,Petrol,Manual,0.006002004008016032
Nissan,Primera,0.4,Sedan,0.26999926999927,0.2916666666666667,Metan/Propan,Manual,0.012024048096192385
Mercedes,E Class,0.68,Sedan,0.28999928999929,0.5833333333333334,Diesel,Automatic,0.09819639278557114
Toyota,Auris,0.78,Hatchback,0.168999168999169,0.25,Diesel,Manual,0.06613226452905811
Mitsubishi,Outlander,0.88,Crossover,0.153999153999154,0.375,Plug-in Hybrid,Automatic,0.17635270541082165
Mitsubishi,Eclipse,0.72,Coupe,0.11247711247711248,0.4583333333333333,Petrol,Automatic,0.045591182364729456
Mini,Countryman,0.82,Crossover,0.164999164999165,0.2916666666666667,Petrol,Automatic,0.08567134268537074
Audi,A6,0.68,Sedan,0.2635862635862636,0.4583333333333333,Petrol,Automatic,0.06062124248496994
Skoda,Rapid,0.88,Sedan,0.17345717345717346,0.25,Diesel,Manual,0.07765531062124248
Skoda,Octavia,0.9,Sedan,0.120999120999121,0.375,Diesel,Manual,0.1402805611222445
BMW,3 Series,0.66,Sedan,0.26854726854726857,0.3333333333333333,Petrol,Manual,0.04759519038076152
Audi,Q5,0.88,SUV,0.103999103999104,0.375,Diesel,Automatic,0.2530060120240481
Chevrolet,Captiva,0.78,Universal,0.001999001999001999,0.375,Diesel,Automatic,0.09769539078156313
Mercedes,E Class,0.94,Sedan,0.20999920999921,0.375,Diesel,Automatic,0.2650300601202405
Volkswagen,Jetta,0.86,Sedan,0.11999911999912,0.3333333333333333,Petrol,Automatic,0.07014028056112225
Lada,Largus,0.28,Sedan,0.12055412055412056,0.22916666666666666,Petrol,Manual,0.0035070140280561123
Audi,A6,0.76,Universal,0.214999214999215,0.375,Petrol,Automatic,0.07814629258517033
Citroen,Berlingo,0.64,Minivan,0.34999934999935,0.3541666666666667,Diesel,Manual,0.018036072144288578
Hyundai,Santa FE,0.7,Crossover,0.255999255999256,0.4166666666666667,Diesel,Automatic,0.0811623246492986
Volkswagen,Caddy,0.76,Minivan,0.1999991999992,0.25,Metan/Propan,Manual,0.04308617234468938
