Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro)
Mitsubishi,Outlander,-0.7224075052994303,Crossover,0.2555922704483325,0.21844996353229118,Metan/Propan,Manual,-0.4272653312958017
Skoda,Superb,0.6580479187970159,Sedan,-0.9751575488880797,-0.7660461393613198,Petrol,Manual,0.0823525438450909
Dacia,Logan,-0.4463164204801411,Sedan,0.48761887573306595,-0.43788077173011614,Metan/Propan,Manual,-0.6216556548031524
Renault,Megane,0.6580479187970159,Universal,0.04374189171009762,-0.601963455545718,Diesel,Automatic,-0.32744327327851347
Hyundai,Santa FE,-0.30827087807049647,SUV,0.7902622739305444,0.5466153311634948,Diesel,Automatic,-0.043738476808325814
BMW,X5,-0.17022533566085182,Crossover,0.04374189171009762,4.812765110369142,Petrol,Automatic,1.0070200286368136
BMW,5 Series,-0.9984985901187196,Universal,-0.5872090648520054,0.5466153311634948,Metan/Propan,Manual,-0.6531784099665067
Mercedes,E Class,-0.8604530477090749,Sedan,1.1534343517675185,0.5466153311634948,Diesel,Automatic,-0.8160459783105033
Skoda,Octavia,-0.7224075052994303,Hatchback,0.38572893167324823,-0.43788077173011614,Petrol,Manual,-0.5165798042586386
Toyota,Hiace,0.3819568339777266,Minivan,-0.2443241828075356,1.0388633826103004,Diesel,Manual,0.13489046911734787
Mercedes,M Class,-0.5843619628897857,SUV,1.173610578314017,1.367028750241504,Diesel,Automatic,-0.16982949746174253
Dacia,Logan Mcv,0.3819568339777266,Universal,-0.16810848702813727,-0.601963455545718,Diesel,Manual,-0.3747274060235447
Mercedes,E Class,0.7960934612066605,Sedan,-0.2488133932141315,-2.7022218083854215,Diesel,Automatic,1.006914952786269
Mercedes,M Class,0.5200023763873712,Crossover,-0.21854905339438369,1.8592768016883094,Diesel,Automatic,1.8266116628840223
Renault,Megane,-0.4463164204801411,Universal,1.9011955719205749,-0.601963455545718,Diesel,Manual,-0.7477466754565691
Skoda,Superb,1.2102300884355943,Sedan,-0.01678678792939807,0.21844996353229118,Diesel,Automatic,0.5867166264587578
Toyota,Auris,0.9341390036163051,Hatchback,-0.13784414720838944,-0.10971540409891246,Petrol,Automatic,0.19268218691683053
Volkswagen,Golf,-0.30827087807049647,Hatchback,0.669204914651553,0.04780397236406529,Diesel,Manual,-0.5481025594219927
Lexus,CT Series,0.5200023763873712,Hatchback,-0.01678678792939807,-0.10971540409891246,Hybrid,Automatic,0.11387529900844509
Lexus,Es Series,1.0721845460259498,Sedan,-0.07731546756889375,1.0388633826103004,Hybrid,Automatic,1.4272183549643247
Nissan,X-Trail,1.0721845460259498,Crossover,-0.18626709091998597,-0.43788077173011614,Diesel,Automatic,0.7023000620577231
Volkswagen,Vento,-1.9648173869862318,Hatchback,0.8575096370100241,0.054367279716689365,Diesel,Manual,-0.716223920293215
Mercedes,Vito,-0.9984985901187196,Hatchback,1.1537975238453555,0.5466153311634948,Diesel,Manual,-0.6216556548031524
KIA,Cerato,0.6580479187970159,Sedan,-1.0861267948938218,-0.4526482132735203,Petrol,Manual,-0.0858738928766759
Mercedes,E Class,0.7960934612066605,Sedan,0.417002082820321,0.5466153311634948,Diesel,Automatic,1.1646338044535844
Mitsubishi,Outlander,0.9341390036163051,Crossover,0.003389438617100492,0.21844996353229118,Plug-in Hybrid,Automatic,0.4711331908597925
Jaguar,X-Type,-0.8604530477090749,Sedan,-0.01678678792939807,0.380891820509737,Petrol,Manual,-0.4116090295646691
Renault,Megane,0.3819568339777266,Universal,-0.6220735843243549,-0.6347799923088383,Diesel,Manual,-0.33795085833296484
Nissan,X-Trail,-0.30827087807049647,Crossover,1.2946679375930084,0.5466153311634948,Diesel,Manual,-0.30642810316961067
Renault,Megane,0.3819568339777266,Hatchback,-0.5010162250453636,-0.6741598364245828,Diesel,Manual,-0.4326241996735719
Honda,Accord,0.10586574915843741,Sedan,-0.23872527994088225,0.21352748301782315,Metan/Propan,Automatic,-0.05424606186277721
BMW,5 Series,-2.3789540142151657,Sedan,0.8205266137502922,0.20368252198888703,Petrol,Manual,-0.7792694306199234
Mercedes,M Class,-0.9984985901187196,SUV,0.6893811411980516,2.187442169319513,Petrol,Automatic,-0.5060722192041871
Renault,Vel Satis,-0.8604530477090749,Hatchback,0.558235668645811,0.5302070627819346,Diesel,Manual,-0.6374170323848296
Skoda,Superb,-0.30827087807049647,Sedan,1.597311335790487,0.054367279716689365,Diesel,Automatic,-0.32744327327851347
Chevrolet,Aveo,-0.30827087807049647,Sedan,0.8205266137502922,-0.7660461393613198,Metan/Propan,Manual,-0.6584322024937324
Dacia,Logan Mcv,-0.03217979325120721,Universal,0.7095573677445501,-0.8497283081072767,Metan/Propan,Manual,-0.6741935800754094
Toyota,Corolla,-1.550680759757298,Universal,-0.7117468232102677,-0.43788077173011614,Petrol,Manual,-0.8160459783105033
Nissan,Micra,-0.5843619628897857,Hatchback,0.5935440651021834,-1.0942115069925236,Petrol,Manual,-0.7372390904021178
BMW,5 Series,0.6580479187970159,Sedan,-0.11766792066189087,1.8592768016883094,Hybrid,Automatic,0.11387529900844509
Renault,Megane,-0.30827087807049647,Universal,-1.8144885732224199,-0.601963455545718,Diesel,Manual,-0.6374170323848296
BMW,X6,0.10586574915843741,Universal,-1.6914135912887787,1.8592768016883094,Petrol,Automatic,1.3222475802703553
BMW,5 Series,-1.6887263021669425,Sedan,1.409057053998382,1.0388633826103004,Petrol,Manual,-0.5375949743675413
Opel,Antara,0.24391129156808203,Crossover,-1.0810827382571973,2.179238035128733,Petrol,Automatic,-0.043738476808325814
Opel,Astra,-1.6887263021669425,Universal,0.40915353069373306,-0.2737980879145143,Diesel,Manual,-0.889599073691663
Skoda,Octavia,1.348275630845239,Sedan,-0.9045407559753348,-0.7660461393613198,Petrol,Manual,0.26077133806967556
Lincoln,MKZ,1.0721845460259498,Sedan,-1.0659505683473232,0.21844996353229118,Hybrid,Automatic,0.8914365930378482
BMW,X3,-0.03217979325120721,Crossover,-0.010491805246890518,0.21844996353229118,Diesel,Manual,-0.14881432735283975
Mitsubishi,Eclipse Cross,1.348275630845239,Crossover,-1.5905324585562859,-0.601963455545718,Petrol,Automatic,0.7128076471121745
Volkswagen,Caddy,-0.30827087807049647,Microvan,1.9657393206428238,0.054367279716689365,Diesel,Manual,-0.56922280538144
Chevrolet,Aveo,0.5200023763873712,Hatchback,-0.01678678792939807,-0.9301288231769216,Diesel,Manual,-0.46404187898638155
Volkswagen,Phaeton,-0.30827087807049647,Sedan,1.062641332308275,1.8592768016883094,Diesel,Automatic,0.16641322428070204
Mercedes,E Class,0.24391129156808203,Sedan,-0.9247169825218333,0.5466153311634948,Diesel,Automatic,0.061232297885643605
Vaz,2114,0.5200023763873712,Hatchback,-1.025598115254326,-0.43788077173011614,Petrol,Manual,-0.7267315053476664
Ford,Fusion,0.24391129156808203,Hatchback,-0.1509586944636135,-0.7660461393613198,Diesel,Manual,-0.5008184266769614
Ford,Fusion,0.24391129156808203,Hatchback,-0.12556691335484507,-0.7660461393613198,Diesel,Manual,-0.48505704909528435
Dacia,Sandero,0.24391129156808203,Hatchback,-0.3774872780144261,-0.7660461393613198,Petrol,Manual,-0.621760730653697
Dacia,Logan,-0.30827087807049647,Sedan,-0.10757980738864159,-0.7660461393613198,Petrol,Manual,-0.7163289961437596
Dacia,Logan Mcv,0.24391129156808203,Universal,0.3867377430005732,-0.7660461393613198,Petrol,Manual,-0.5481025594219927
Dacia,Logan,0.5200023763873712,Sedan,-0.354738582583249,-1.0942115069925236,Metan/Propan,Manual,-0.6321632398576038
Mercedes,E Class,-0.8604530477090749,Sedan,0.6893811411980516,1.367028750241504,Diesel,Manual,-0.7792694306199234
Toyota,Auris,0.6580479187970159,Sedan,-0.27907773303387934,-0.7660461393613198,Diesel,Manual,-0.048992269335551515
Nissan,Juke,0.3819568339777266,Crossover,-0.4203113188593693,-0.601963455545718,Diesel,Manual,-0.10678398713503418
Mercedes,GLE Coupe,1.348275630845239,SUV,-1.1163911347135698,1.8592768016883094,Petrol,Automatic,5.304622315907434
Moskvich / Izh,2141,-2.3789540142151657,Hatchback,-1.81247095056777,-0.2737980879145143,Petrol,Manual,-0.8475687334738574
Mazda,CX-7,-0.03217979325120721,Crossover,0.6893811411980516,0.6565507293199481,Petrol,Automatic,-0.5165798042586386
Opel,Zafira,-0.4463164204801411,Universal,-1.720558150535196,-0.43788077173011614,Metan/Propan,Manual,-0.5691177295308955
Mercedes,GLK Class,0.7960934612066605,Crossover,-0.5366373530132067,0.5466153311634948,Diesel,Automatic,1.006914952786269
Audi,A6,1.0721845460259498,Sedan,-1.4089464196377988,0.21844996353229118,Petrol,Automatic,1.1331110492902303
Volvo,XC60,0.7960934612066605,SUV,-0.01452705055619023,0.21844996353229118,Diesel,Automatic,0.7967632516972412
Opel,Astra,0.10586574915843741,Universal,-1.7069896381826755,-0.9301288231769216,Diesel,Manual,-0.7582542605110206
Dacia,Logan,-0.4463164204801411,Sedan,-1.4291226461842974,-1.0942115069925236,Petrol,Manual,-0.7897770156743747
Mazda,CX-5,1.348275630845239,SUV,-0.5413686781383606,0.5466153311634948,Diesel,Automatic,1.6373700560533526
KIA,Ceed Sw,-0.03217979325120721,Universal,-0.21854905339438369,-0.43788077173011614,Metan/Propan,Automatic,-0.41150395371412457
Dacia,Logan,-0.17022533566085182,Sedan,1.5872232225172376,-0.4411624254064282,Petrol,Manual,-0.7057163352387636
Ford,Galaxy,-1.4126352173476533,Minivan,-0.7117468232102677,0.054367279716689365,Diesel,Manual,-0.5218335967858643
Volkswagen,Amarok,0.5200023763873712,Pickup,-0.41022320558612,0.21844996353229118,Diesel,Manual,0.4553718132781154
Toyota,Venza,0.10586574915843741,Crossover,-0.11766792066189087,1.367028750241504,Metan/Propan,Automatic,0.3765649253697299
Hyundai,Santa FE,-0.17022533566085182,Crossover,-0.7431309436033463,1.367028750241504,Petrol,Automatic,-0.18033708251619393
Mitsubishi,Colt,-0.17022533566085182,Cabriolet,-0.03696301447589663,-0.601963455545718,Petrol,Manual,-0.6741935800754094
BMW,5 Series,-1.6887263021669425,Hatchback,2.8603431176012966,0.20368252198888703,Petrol,Manual,-0.5901328996397983
BMW,7 Series,0.5200023763873712,Sedan,-0.7431309436033463,1.8592768016883094,Petrol,Automatic,1.6269675468494458
Volkswagen,Caddy,0.24391129156808203,Minivan,1.2946679375930084,0.054367279716689365,Diesel,Manual,-0.46404187898638155
Opel,Zafira,-0.7224075052994303,Minivan,0.5111443558862833,-0.10971540409891246,Metan/Propan,Manual,-0.6006404846942497
Land Rover,Freelander,0.6580479187970159,SUV,-0.9368227184497324,0.5466153311634948,Diesel,Automatic,0.8494062528200427
Volkswagen,Touran,0.3819568339777266,Minivan,-0.3295182994001258,-0.7660461393613198,Petrol,Manual,-0.18033708251619393
Audi,A6,1.0721845460259498,Sedan,-0.7935715099695927,0.21844996353229118,Petrol,Automatic,1.1120958791813276
Volvo,S40,-2.3789540142151657,Sedan,3.2114094595103713,-0.10971540409891246,Petrol,Manual,-0.5691177295308955
BMW,X5,0.5200023763873712,SUV,0.6288524615585559,1.8592768016883094,Diesel,Automatic,2.5306198615322657
Volkswagen,Caddy,-1.6887263021669425,Combi,4.220220786835299,0.04780397236406529,Diesel,Manual,-0.8843452811644373
Ford,Focus Wagon,0.10586574915843741,Universal,0.2555922704483325,-0.43788077173011614,Petrol,Manual,-0.5323411818403156
Opel,Astra,0.3819568339777266,Universal,0.38313628656202314,-0.9301288231769216,Diesel,Manual,-0.36421982096909333
Mercedes,S Class,-0.17022533566085182,Sedan,0.9982791696249446,1.8592768016883094,Diesel,Automatic,0.5866115506082132
Suzuki,Vitara,1.0721845460259498,Crossover,-0.9650694356148305,-0.8103484639915323,Petrol,Automatic,0.2925042449341188
Audi,A6,-0.4463164204801411,Sedan,0.8356587836601661,0.8747806987946986,Metan/Propan,Manual,-0.31693568822406204
Renault,Megane,0.5200023763873712,Universal,0.5733678385556849,-0.601963455545718,Diesel,Manual,-0.19084466757064533
Volkswagen,Passat,-1.8267718445765873,Universal,0.8911434066630372,-0.10971540409891246,Metan/Propan,Manual,-0.7267315053476664
BMW,3 Series,0.6580479187970159,Sedan,-0.8904173973927858,0.21844996353229118,Petrol,Automatic,0.4080876805330841
Skoda,Superb,0.3819568339777266,Sedan,-0.11766792066189087,-0.10971540409891246,Petrol,Automatic,0.040322203627285336
Mercedes,E Class,1.7624122580741728,Sedan,-1.8230634695046817,0.2102458293415111,Diesel,Automatic,5.304622315907434
Renault,Clio4,1.0721845460259498,Hatchback,0.5481475553725617,-0.601963455545718,Diesel,Manual,-0.33269706580573916
Mercedes,Viano,0.5200023763873712,Minivan,0.3773961501095443,0.5466153311634948,Diesel,Automatic,0.7758531574388828
Renault,Clio4,0.5200023763873712,Universal,0.09418245807634401,-0.601963455545718,Diesel,Manual,-0.3904887836052218
Toyota,Camry,-0.17022533566085182,Sedan,0.3867377430005732,0.8583724304131384,Metan/Propan,Automatic,-0.2223674227339995
Volvo,S80,-0.17022533566085182,Sedan,1.3955490703255011,0.8747806987946986,Diesel,Automatic,-0.07526123197168
Mazda,CX-3,1.0721845460259498,Hatchback,-0.480839998498865,-0.601963455545718,Diesel,Manual,0.4501180207508897
BMW,X5,1.2102300884355943,SUV,-0.4707518852256157,0.21844996353229118,Plug-in Hybrid,Automatic,2.5306198615322657
Mercedes,E Class,1.0721845460259498,Sedan,-1.3282415134518046,0.20368252198888703,Plug-in Hybrid,Automatic,2.572650201750071
Porsche,Cayenne,0.24391129156808203,SUV,-0.3194301861268765,-2.57095566133294,Diesel,Automatic,1.2171717297258415
Mercedes,Vito,0.10586574915843741,Minivan,0.1950635908088368,0.5466153311634948,Diesel,Automatic,0.2715941506757605
Renault,Laguna,0.24391129156808203,Hatchback,0.6893811411980516,-0.601963455545718,Diesel,Manual,-0.41150395371412457
BMW,7 Series,1.0721845460259498,Sedan,-0.5211924515918621,1.8592768016883094,Diesel,Automatic,3.8966059186109474
Toyota,Auris,0.5200023763873712,Hatchback,-0.21854905339438369,-0.11299705777522451,Hybrid,Automatic,-0.11729157218948558
Peugeot,307,-0.17022533566085182,Universal,0.3867377430005732,0.21680913669413518,Petrol,Manual,-0.6321632398576038
Mercedes,C Class,0.5200023763873712,Universal,-0.5716330179581085,0.46129233557938193,Diesel,Automatic,0.4501180207508897
Seat,Ibiza,0.9341390036163051,Universal,-0.3496945259466243,-0.7660461393613198,Diesel,Manual,-0.2538901778973537
Audi,Q5,1.348275630845239,Crossover,-1.6006205718295352,0.21844996353229118,Petrol,Automatic,2.572650201750071
Volkswagen,Golf,0.10586574915843741,Universal,0.3867377430005732,-0.7660461393613198,Metan/Propan,Automatic,-0.41150395371412457
Citroen,Berlingo,-0.7224075052994303,Minivan,-0.01678678792939807,-0.7660461393613198,Petrol,Manual,-0.663685995020958
Hyundai,Tucson,0.9341390036163051,Crossover,-0.6121166165236579,0.2102458293415111,Diesel,Automatic,1.1068420866541018
Volvo,XC90,0.9341390036163051,SUV,-0.7229547170568477,0.21844996353229118,Diesel,Automatic,2.4780819362600086
BMW,5 Series,0.10586574915843741,Sedan,1.0727294455815242,0.21516830985597915,Diesel,Automatic,-0.2118598376795481
Opel,Astra,0.3819568339777266,Hatchback,0.06391811825659617,-0.9301288231769216,Diesel,Manual,-0.32744327327851347
Mercedes,Series (W124),-2.5169995566248105,Sedan,1.1937868048605156,1.2029460664259022,Metan/Propan,Automatic,-0.7267315053476664
Vaz,2106,-2.7930906414440995,Sedan,-1.6359289682859075,-0.9301288231769216,Petrol,Manual,-0.8843452811644373
Hyundai,Tucson,1.0721845460259498,Crossover,-1.4694750992772945,-0.43788077173011614,Petrol,Automatic,0.6916874011527272
Honda,Prelude,-1.8267718445765873,Coupe,0.18497547753558755,0.21844996353229118,Petrol,Manual,-0.7477466754565691
Volkswagen,Golf,0.24391129156808203,Universal,0.12444679789609187,-0.7660461393613198,Petrol,Manual,-0.30642810316961067
BMW,5 Series,-0.8604530477090749,Sedan,1.597311335790487,-2.7350383451485416,Diesel,Manual,-0.7792694306199234
Land Rover,Range Rover Evoque,0.3819568339777266,Crossover,-0.4707518852256157,0.5466153311634948,Diesel,Automatic,1.1120958791813276
BMW,5 Series,0.3819568339777266,Hatchback,1.1937868048605156,0.21844996353229118,Diesel,Automatic,0.11387529900844509
Ford,Fusion,0.7960934612066605,Sedan,0.28585661026808035,0.21844996353229118,Hybrid,Automatic,0.19793597944405625
Nissan,Qashqai,-0.03217979325120721,Crossover,0.48761887573306595,-0.601963455545718,Diesel,Manual,-0.30642810316961067
Skoda,Fabia,-0.8604530477090749,Universal,-0.01678678792939807,-0.7660461393613198,Metan/Propan,Manual,-0.7477466754565691
Ford,Focus,0.9341390036163051,Universal,-0.5211924515918621,-1.4240177014618831,Petrol,Manual,-0.33795085833296484
Seat,Ibiza,0.5200023763873712,Universal,0.14462302444259043,-1.0942115069925236,Diesel,Manual,-0.41150395371412457
Mazda,5,-0.30827087807049647,Minivan,0.5380594420993123,0.21844996353229118,Metan/Propan,Manual,-0.5586101444764441
Opel,Astra,-0.17022533566085182,Hatchback,0.34638528990757605,-0.7660461393613198,Metan/Propan,Manual,-0.5901328996397983
Audi,100,-2.7930906414440995,Sedan,-1.7079984495100005,-0.10971540409891246,Petrol,Manual,-0.9053604512733401
Vaz,Kalina,-0.03217979325120721,Sedan,-0.8238358497893405,-0.9301288231769216,Petrol,Manual,-0.7792694306199234
Chevrolet,Kalos,-0.4463164204801411,Sedan,-0.9448932090683319,-0.7660461393613198,Petrol,Manual,-0.6741935800754094
Audi,A5,0.9341390036163051,Coupe,-0.9045407559753348,0.21844996353229118,Petrol,Automatic,0.6076267207171161
Skoda,Superb,-0.03217979325120721,Sedan,0.4573545359133181,0.21844996353229118,Diesel,Automatic,-0.06475364691722861
Renault,Megane,0.24391129156808203,Sedan,1.1937868048605156,-0.603604282383874,Diesel,Manual,-0.5165798042586386
Peugeot,107,-0.03217979325120721,Hatchback,-0.6826022639638506,-1.4256585283000391,Petrol,Automatic,-0.56922280538144
Mercedes,Series (W124),-2.1028629293958763,Sedan,0.9718483128490314,0.21844996353229118,Diesel,Manual,-0.7582542605110206
Fiat,Doblo Panorama,-0.17022533566085182,Minivan,0.5885000084655587,-0.9301288231769216,Petrol,Manual,-0.52708738931309
Volkswagen,Golf,0.3819568339777266,Hatchback,-0.006698674656148788,-0.78245440774288,Petrol,Manual,-0.20135225262509673
Renault,Megane,0.3819568339777266,Universal,-1.731776132495049,-0.601963455545718,Diesel,Automatic,-0.4009963686596732
Dacia,Lodgy,0.5200023763873712,Universal,-0.49092811177211426,-0.601963455545718,Diesel,Manual,-0.369473613496319
Hyundai,i30,0.6580479187970159,Hatchback,-0.7633071701498448,-0.7660461393613198,Petrol,Manual,-0.20135225262509673
Renault,Laguna,0.5200023763873712,Universal,0.5279713288260631,-0.6200125507654342,Diesel,Manual,-0.30642810316961067
Skoda,Fabia,0.3819568339777266,Universal,0.008433495253725132,-1.0942115069925236,Diesel,Manual,-0.48505704909528435
Renault,Scenic,0.5200023763873712,Hatchback,-0.18828471357463583,-0.601963455545718,Diesel,Manual,-0.2696515554790308
Skoda,Octavia,0.10586574915843741,Hatchback,0.4251230140052867,-0.7660461393613198,Petrol,Automatic,-0.2749053480062565
Opel,Vectra,-1.550680759757298,Sedan,0.7764617349727394,-0.43788077173011614,Petrol,Manual,-0.7845232231471491
Mazda,626,-1.6887263021669425,Hatchback,0.34638528990757605,-0.10971540409891246,Petrol,Manual,-0.9368832064366943
Mercedes,M Class,0.5200023763873712,SUV,0.7801741606572951,-2.652997003240741,Diesel,Automatic,1.5322942055088387
Volkswagen,Passat,-1.550680759757298,Sedan,0.9819364261222807,-0.10971540409891246,Metan/Propan,Manual,-0.6741935800754094
Volkswagen,Passat,-1.550680759757298,Sedan,-0.9650694356148305,0.054367279716689365,Diesel,Manual,-0.9368832064366943
Mazda,3,-0.4463164204801411,Hatchback,0.34638528990757605,-0.43788077173011614,Petrol,Manual,-0.768761845565472
Ford,Scorpio,-1.9648173869862318,Sedan,0.3867377430005732,0.21844996353229118,Petrol,Manual,-0.8633301110555345
Ssangyong,Kyron,-0.30827087807049647,SUV,-0.19534639286591032,0.21516830985597915,Diesel,Manual,-0.4430267088774788
Volkswagen,Passat,0.5200023763873712,Universal,0.17978009919986415,-0.7660461393613198,Metan/Propan,Manual,-0.0963814779311273
KIA,Sportage,1.2102300884355943,Crossover,-1.4018847403465242,0.21680913669413518,Petrol,Automatic,0.8861828005106225
Skoda,Octavia,0.9341390036163051,Universal,-0.46570782858899107,-0.7742502735520999,Petrol,Automatic,0.21895114955295902
BMW,5 Series,1.0721845460259498,Sedan,-0.9348050957950826,0.21844996353229118,Petrol,Automatic,1.0595579539090705
BMW,X3,0.6580479187970159,Crossover,-0.8157956235105608,0.2102458293415111,Diesel,Automatic,0.9544821033645566
Land Rover,Range Rover,-0.7224075052994303,SUV,1.2003642547146742,1.8592768016883094,Diesel,Automatic,0.16641322428070204
Dacia,Logan,0.9341390036163051,Sedan,1.3955490703255011,-1.0942115069925236,Metan/Propan,Manual,-0.7058214110893082
Hyundai,Sonata,0.3819568339777266,Sedan,-0.11262386402526624,0.8747806987946986,Metan/Propan,Automatic,0.008799448463931152
KIA,Pro_Cee'd,-0.03217979325120721,Coupe,-0.17819660030138657,-0.43788077173011614,Petrol,Manual,-0.5165798042586386
Mercedes,190,-3.207227268673033,Sedan,-0.7117468232102677,-2.7350383451485416,Petrol,Manual,-0.9368832064366943
Toyota,Avensis,0.10586574915843741,Universal,-0.6926903772370999,0.5466153311634948,Diesel,Automatic,-0.14881432735283975
KIA,Sorento,1.0721845460259498,SUV,-1.3416587041052261,0.21844996353229118,Diesel,Automatic,1.2381868998347443
Mercedes,S Class,-2.240908471805521,Sedan,1.8999547339879652,5.140930478000346,Metan/Propan,Automatic,-0.20135225262509673
Nissan,Micra,-0.8604530477090749,Hatchback,-0.5986489853038701,-0.7660461393613198,Petrol,Automatic,-0.758359336361565
Toyota,Rav 4,-0.8604530477090749,SUV,0.8407028402967908,0.21844996353229118,Petrol,Automatic,-0.621760730653697
Volkswagen,Caddy,-1.4126352173476533,Combi,0.8407028402967908,0.054367279716689365,Diesel,Manual,-0.8318073558921804
Volvo,XC90,1.348275630845239,Universal,-1.3181534001785553,0.21844996353229118,Petrol,Automatic,2.4780819362600086
Skoda,Octavia,-0.30827087807049647,Universal,0.8407028402967908,-0.7660461393613198,Diesel,Automatic,-0.758359336361565
Honda,Accord,1.2102300884355943,Sedan,-0.8238358497893405,0.21844996353229118,Hybrid,Automatic,0.7443304022755287
Mazda,323,-0.8604530477090749,Sedan,-1.7094511378213484,0.21844996353229118,Metan/Propan,Automatic,-0.758359336361565
Vaz,2105,-2.240908471805521,Sedan,-0.8641883028823376,-0.9301288231769216,Petrol,Manual,-0.8843452811644373
Seat,Inca,-0.8604530477090749,Combi,0.18497547753558755,0.054367279716689365,Diesel,Manual,-0.821299770837729
Audi,A4,-1.550680759757298,Sedan,0.6893811411980516,-0.10971540409891246,Petrol,Manual,-0.821299770837729
Renault,Megane,0.24391129156808203,Coupe,-0.23872527994088225,-0.601963455545718,Diesel,Manual,-0.474549464040833
Volkswagen,Polo,0.24391129156808203,Hatchback,-0.7229547170568477,-0.7742502735520999,Petrol,Manual,-0.35896602844186765
Renault,Scenic,0.24391129156808203,Hatchback,-0.04705112774914591,-0.601963455545718,Diesel,Automatic,-0.4536393697824747
Opel,Astra,0.24391129156808203,Universal,0.023565665163599054,-0.9301288231769216,Diesel,Manual,-0.4535342939319302
Audi,A6,-0.30827087807049647,Universal,-1.4795632125505438,1.367028750241504,Diesel,Manual,-0.6426708249120553
Ford,Transit Connect,0.7960934612066605,Minivan,-0.01678678792939807,-0.43788077173011614,Diesel,Manual,-0.41150395371412457
Opel,Astra,0.3819568339777266,Universal,-0.06722735429564447,-0.9301288231769216,Diesel,Manual,-0.41150395371412457
Hyundai,i30,-0.03217979325120721,Universal,0.656090367396329,-0.43788077173011614,Diesel,Manual,-0.3590711042924121
Hyundai,i30,0.5200023763873712,Hatchback,0.1547111377158397,-0.7660461393613198,Diesel,Manual,-0.369473613496319
Opel,Astra,-0.30827087807049647,Universal,0.99202453939553,-0.9301288231769216,Diesel,Manual,-0.6216556548031524
Toyota,Auris,0.24391129156808203,Hatchback,0.99202453939553,-0.7660461393613198,Diesel,Manual,-0.32754834912905795
Dacia,Duster,1.4863211732548836,Crossover,-1.798347591985221,-0.601963455545718,Diesel,Manual,0.4711331908597925
Dacia,Duster,1.348275630845239,Crossover,-1.6207967983760336,-0.601963455545718,Diesel,Manual,0.3975800954786327
Opel,Astra,-0.17022533566085182,Universal,1.2832582814809634,-0.2737980879145143,Diesel,Manual,-0.5481025594219927
Fiat,Punto,-0.30827087807049647,Coupe,-1.8214392832676887,-0.7660461393613198,Metan/Propan,Automatic,-0.6741935800754094
Mercedes,E Class,-1.6887263021669425,Sedan,1.6981924685229797,1.8592768016883094,Diesel,Automatic,-0.5060722192041871
Volkswagen,Caddy,-0.17022533566085182,Minivan,2.7070037958479074,0.054367279716689365,Diesel,Manual,-0.6111480697487011
Mini,Countryman,0.3819568339777266,Crossover,-1.0321553888819381,-0.10971540409891246,Petrol,Automatic,0.271489074825216
Audi,A4,-1.6887263021669425,Sedan,-0.7117468232102677,-0.43788077173011614,Petrol,Manual,-0.768761845565472
KIA,Cerato,0.10586574915843741,Hatchback,0.0538300049833469,-0.601963455545718,Diesel,Manual,-0.6952087501843123
Toyota,Yaris,0.24391129156808203,Hatchback,-0.591809244504607,-0.9301288231769216,Petrol,Manual,-0.6321632398576038
Renault,Scenic,0.5200023763873712,Universal,-0.591809244504607,-0.601963455545718,Diesel,Manual,-0.46929567151360724
Opel,Zafira,-0.4463164204801411,Minivan,0.08409434480309473,-0.43788077173011614,Metan/Propan,Manual,-0.6427759007625997
Infiniti,FX,0.5200023763873712,Crossover,0.08409434480309473,1.8592768016883094,Diesel,Automatic,0.16641322428070204
Opel,Zafira,-0.17022533566085182,Minivan,-0.18828471357463583,-0.10971540409891246,Petrol,Manual,-0.5271924651636345
Land Rover,Freelander,0.5200023763873712,Crossover,-0.6018973577778564,0.5466153311634948,Diesel,Automatic,-0.3800862744013149
BMW,X5,-0.30827087807049647,SUV,-0.591809244504607,1.8592768016883094,Metan/Propan,Automatic,-0.11739664804003008
Volkswagen,Golf,0.9341390036163051,Universal,-1.378682079818051,-0.43788077173011614,Diesel,Manual,-0.3065331790201552
Renault,Kadjar,1.0721845460259498,Crossover,-0.7532190568765955,-0.601963455545718,Diesel,Automatic,0.27138399897467147
Renault,Kangoo,-0.17022533566085182,Universal,-0.18828471357463583,-0.601963455545718,Diesel,Manual,-0.7163289961437596
Suzuki,Ignis,-0.17022533566085182,SUV,0.08409434480309473,-0.601963455545718,Petrol,Manual,-0.7058214110893082
Volkswagen,Passat,-0.5843619628897857,Sedan,0.08409434480309473,0.054367279716689365,Diesel,Manual,-0.6427759007625997
Mercedes,GL Class,1.0721845460259498,SUV,-1.4291226461842974,1.8592768016883094,Diesel,Automatic,0.9648846125684635
Renault,Grand Scenic,0.5200023763873712,Microvan,0.1688344962983887,-0.601963455545718,Diesel,Automatic,-0.20135225262509673
Land Rover,Discovery Sport,0.5200023763873712,Crossover,0.1950635908088368,1.8592768016883094,Diesel,Automatic,1.3537703354337096
Nissan,Leaf,0.7960934612066605,Sedan,-1.1228475272084493,-0.601963455545718,Electric,Automatic,-0.10678398713503418
Toyota,Corolla,-0.4463164204801411,Universal,1.0929056721280228,-0.7660461393613198,Diesel,Manual,-0.7267315053476664
Renault,Kadjar,1.0721845460259498,SUV,-0.07731546756889375,-0.603604282383874,Diesel,Manual,0.18742839438960485
